specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Klebsiella_aerogenes;Klebsiella;Proteobacteria;acetate kinase;402;ackA;205876..207084;https://www.ncbi.nlm.nih.gov/protein/KGB04750.1;https://www.ncbi.nlm.nih.gov/nuccore/JOUC01000007.1
Klebsiella_grimontii;Klebsiella;Proteobacteria;acetate kinase;400;ackA_1;229582..230784;https://www.ncbi.nlm.nih.gov/protein/SAQ22065.1;https://www.ncbi.nlm.nih.gov/nuccore/1031430123
Klebsiella_michiganensis;Klebsiella;Proteobacteria;acetate kinase;404;HMPREF9686_03244;199906..201120;https://www.ncbi.nlm.nih.gov/protein/EHS95334.1;https://www.ncbi.nlm.nih.gov/nuccore/AGDI01000018.1
Klebsiella_oxytoca;Klebsiella;Proteobacteria;acetate kinase;404;AB184_27540;5378185..5379387;https://www.ncbi.nlm.nih.gov/protein/AKL08224.1;https://www.ncbi.nlm.nih.gov/nuccore/828927642
Klebsiella_pneumoniae;Klebsiella;Proteobacteria;acetate kinase;400;ackA;41832..43034;https://www.ncbi.nlm.nih.gov/protein/WP_016529145.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAWOXR010000009.1
Klebsiella_quasipneumoniae;Klebsiella;Proteobacteria;acetate kinase;405;L390_02266;180598..181815;https://www.ncbi.nlm.nih.gov/protein/ESM60870.1;https://www.ncbi.nlm.nih.gov/nuccore/AYIV01000005.1
Klebsiella_variicola;Klebsiella;Proteobacteria;acetate kinase;400;ackA;1479555..1480757;https://www.ncbi.nlm.nih.gov/protein/ACI11150.1;https://www.ncbi.nlm.nih.gov/nuccore/206564770
Lacticaseibacillus_paracasei;Lacticaseibacillus;Firmicutes;acetate kinase;396;LCAZH_0188;181463..182653;https://www.ncbi.nlm.nih.gov/protein/ADK17484.1;https://www.ncbi.nlm.nih.gov/nuccore/753309253
Lacticaseibacillus_rhamnosus;Lacticaseibacillus;Firmicutes;acetate kinase;396;ADD69_RS08835;136..1326;https://www.ncbi.nlm.nih.gov/protein/WP_005688033.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JVIZ01000281.1
Lactiplantibacillus_plantarum;Lactiplantibacillus;Firmicutes;acetate kinase;397;U0Q13_RS12590;71651..72844;https://www.ncbi.nlm.nih.gov/protein/WP_003641555.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAZFND010000014.1
Lactobacillus_acidophilus;Lactobacillus;Firmicutes;acetate kinase;394;V1L53_RS02615;549892..551076;https://www.ncbi.nlm.nih.gov/protein/WP_003546683.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAZDUB010000001.1
Lactobacillus_amylovorus;Lactobacillus;Firmicutes;acetate kinase;397;LAC30SC_02415;495064..496257;https://www.ncbi.nlm.nih.gov/protein/ADZ06663.1;https://www.ncbi.nlm.nih.gov/nuccore/325332286
Lactobacillus_crispatus;Lactobacillus;Firmicutes;acetate kinase;406;HMPREF0506_RS04575;226583..227803;https://www.ncbi.nlm.nih.gov/protein/WP_005719504.1;https://www.ncbi.nlm.nih.gov/nuccore/238694414
Lactobacillus_delbrueckii;Lactobacillus;Firmicutes;acetate kinase;395;C5L19_RS06230;65728..66915;https://www.ncbi.nlm.nih.gov/protein/WP_002880041.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_PUFG01000042.1
Lactobacillus_gasseri;Lactobacillus;Firmicutes;acetate kinase;399;QP488_RS04140;326916..328115;https://www.ncbi.nlm.nih.gov/protein/WP_003647049.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JASOPY010000002.1
Lactobacillus_helveticus;Lactobacillus;Firmicutes;acetate kinase;394;EFQ38_RS01420;3392..4576;https://www.ncbi.nlm.nih.gov/protein/WP_003626983.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_RIQU01000015.1
Lactobacillus_iners;Lactobacillus;Firmicutes;acetate kinase;399;HMPREF1027_01064;24142..25341;https://www.ncbi.nlm.nih.gov/protein/EGY58834.1;https://www.ncbi.nlm.nih.gov/nuccore/ACWR01000018.1
Lactobacillus_johnsonii;Lactobacillus;Firmicutes;acetate kinase;402;QRO53_RS01815;162101..163309;https://www.ncbi.nlm.nih.gov/protein/WP_004894055.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JASGSK010000002.1
Lactococcus_cremoris;Lactococcus;Firmicutes;acetate kinase;395;QMZ76_RS01600;3744..4931;https://www.ncbi.nlm.nih.gov/protein/WP_011677083.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JARUVY010000024.1
Lactococcus_lactis;Lactococcus;Firmicutes;acetate kinase;395;Tome1A_RS11085;55046..56233;https://www.ncbi.nlm.nih.gov/protein/WP_010906264.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAHIBO010000055.1
Latilactobacillus_curvatus;Latilactobacillus;Firmicutes;acetate kinase;394;KNP57_RS07285;13498..14682;https://www.ncbi.nlm.nih.gov/protein/490391747;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAHIAQ010000032.1
Latilactobacillus_sakei;Latilactobacillus;Firmicutes;acetate kinase;394;RIU76_RS11485;4119..5303;https://www.ncbi.nlm.nih.gov/protein/WP_011373908.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAVKYY010000034.1
Legionella_pneumophila;Legionella;Proteobacteria;acetate kinase;372;ackA;91832..92950;https://www.ncbi.nlm.nih.gov/protein/GAN24266.1;https://www.ncbi.nlm.nih.gov/nuccore/761987692
Leuconostoc_mesenteroides;Leuconostoc;Firmicutes;acetate kinase;419;P1N54_RS07205;1671..2930;https://www.ncbi.nlm.nih.gov/protein/WP_004164616.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JARGDM010000077.1
Levilactobacillus_brevis;Levilactobacillus;Firmicutes;acetate kinase;395;QUD38_RS09105;7761..8948;https://www.ncbi.nlm.nih.gov/protein/WP_011666935.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAUCAK010000014.1
Ligilactobacillus_agilis;Ligilactobacillus;Firmicutes;acetate kinase;392;BN1764_RS00630;55418..56596;https://www.ncbi.nlm.nih.gov/protein/WP_050610735.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_LN851170.1
Ligilactobacillus_aviarius;Ligilactobacillus;Firmicutes;acetate kinase;392;LAV01_RS06235;5689..6867;https://www.ncbi.nlm.nih.gov/protein/WP_057826587.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BJUI01000021.1
Ligilactobacillus_salivarius;Ligilactobacillus;Firmicutes;acetate kinase;397;PVK24_RS01625;142058..143251;https://www.ncbi.nlm.nih.gov/protein/WP_003700541.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JARACG010000003.1
Limosilactobacillus_fermentum;Limosilactobacillus;Firmicutes;acetate kinase;398;PVK20_RS04785;3737..4933;https://www.ncbi.nlm.nih.gov/protein/WP_003682874.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JARACC010000029.1
Limosilactobacillus_reuteri;Limosilactobacillus;Firmicutes;acetate kinase;398;EFO75_RS07660;3913..5109;https://www.ncbi.nlm.nih.gov/protein/WP_003666725.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_RINV01000077.1
Listeria_monocytogenes;Listeria;Firmicutes;acetate kinase;397;AF957_RS11630;23263..24456;https://www.ncbi.nlm.nih.gov/protein/WP_003732745.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOTC01000008.1
Mammaliicoccus_sciuri;Mammaliicoccus;Firmicutes;acetate kinase;398;K1Y35_RS00260;60567..61763;https://www.ncbi.nlm.nih.gov/protein/WP_025905502.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAIBNV010000001.1
Mannheimia_haemolytica;Mannheimia;Proteobacteria;acetate kinase;402;V2H05_RS04880;95183..96391;https://www.ncbi.nlm.nih.gov/protein/WP_006250066.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAZDUT010000005.1
Mesorhizobium_loti;Mesorhizobium;Proteobacteria;acetate kinase;402;BAE39_24730;157803..159011;https://www.ncbi.nlm.nih.gov/protein/OBP69653.1;https://www.ncbi.nlm.nih.gov/nuccore/1039094093
Methylobacterium_organophilum;Methylobacterium;Proteobacteria;acetate kinase;371;C7388_10119;13630..14745;https://www.ncbi.nlm.nih.gov/protein/PVZ07051.1;https://www.ncbi.nlm.nih.gov/nuccore/1387480909
Methylomonas_methanica;Methylomonas;Proteobacteria;acetate kinase;399;A1342_04125;85823..87022;https://www.ncbi.nlm.nih.gov/protein/OAH99321.1;https://www.ncbi.nlm.nih.gov/nuccore/1028360081
Methylorubrum_extorquens;Methylorubrum;Proteobacteria;acetate kinase;400;BV511_05085;1070102..1071304;https://www.ncbi.nlm.nih.gov/protein/APX84142.1;https://www.ncbi.nlm.nih.gov/nuccore/1134968090
Methylosinus_sporium;Methylosinus;Proteobacteria;acetate kinase;387;C5689_07095;19421..20584;https://www.ncbi.nlm.nih.gov/protein/PWB94597.1;https://www.ncbi.nlm.nih.gov/nuccore/1388533812
Microcystis_aeruginosa;Microcystis;Cyanobacteria;acetate kinase;401;ED562_RS05030;1807..3012;https://www.ncbi.nlm.nih.gov/protein/WP_002736691.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_RJVW01000032.1
Moraxella_catarrhalis;Moraxella;Proteobacteria;acetate kinase;394;GQY09_RS07095;16952..18136;https://www.ncbi.nlm.nih.gov/protein/WP_003657742.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_WSZE01000011.1
Morganella_morganii;Morganella;Proteobacteria;acetate kinase;400;LR61_00865;168101..169303;https://www.ncbi.nlm.nih.gov/protein/KGP46104.1;https://www.ncbi.nlm.nih.gov/nuccore/701206908
Mycobacterium_avium;Mycobacterium;Actinobacteria;acetate kinase;387;KY296_RS06390;180280..181443;https://www.ncbi.nlm.nih.gov/protein/WP_003873824.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAHWGM010000007.1
Mycobacterium_tuberculosis;Mycobacterium;Actinobacteria;acetate kinase;385;ackA;100005..101162;https://www.ncbi.nlm.nih.gov/protein/WP_003910119.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_MWXF01000135.1
Mycoplasmoides_pneumoniae;Mycoplasmoides;Firmicutes;acetate kinase;390;RF41_03005;649813..650985;https://www.ncbi.nlm.nih.gov/protein/ALA37449.1;https://www.ncbi.nlm.nih.gov/nuccore/920778676
Mycoplasmopsis_bovis;Mycoplasmopsis;Tenericutes;acetate kinase;397;AAV31_00755;173139..174332;https://www.ncbi.nlm.nih.gov/protein/AKO50375.1;https://www.ncbi.nlm.nih.gov/nuccore/857132943
Neisseria_meningitidis;Neisseria;Proteobacteria;acetate kinase;399;IP368_RS02330;44014..45213;https://www.ncbi.nlm.nih.gov/protein/WP_002218813.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JADIJH010000007.1
Novacetimonas_hansenii;Novacetimonas;Proteobacteria;acetate kinase;402;ackA;3189166..3190374;https://www.ncbi.nlm.nih.gov/protein/CUW48658.1;https://www.ncbi.nlm.nih.gov/nuccore/1010148058
Oenococcus_oeni;Oenococcus;Firmicutes;acetate kinase;397;GA836_RS07655;27962..29155;https://www.ncbi.nlm.nih.gov/protein/WP_002816981.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_WERU01000006.1
Parabacteroides_distasonis;Parabacteroides;Bacteroidetes;acetate kinase;400;QWF92_RS16435;59198..60400;https://www.ncbi.nlm.nih.gov/protein/WP_044544977.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_CASFRH010000020.1
Paracoccus_denitrificans;Paracoccus;Proteobacteria;acetate kinase;367;SAMN04244581_02408;5746..6849;https://www.ncbi.nlm.nih.gov/protein/SDI80395.1;https://www.ncbi.nlm.nih.gov/nuccore/1086940864
Pasteurella_multocida;Pasteurella;Proteobacteria;acetate kinase;401;M8988_RS06655;56005..57210;https://www.ncbi.nlm.nih.gov/protein/WP_005756779.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAMJVN010000014.1
Pediococcus_acidilactici;Pediococcus;Firmicutes;acetate kinase;395;HMPREF9024_RS00580;139689..140876;https://www.ncbi.nlm.nih.gov/protein/WP_002829372.1;https://www.ncbi.nlm.nih.gov/nuccore/270289814
Pediococcus_pentosaceus;Pediococcus;Firmicutes;acetate kinase;399;PVK25_RS00500;106444..107643;https://www.ncbi.nlm.nih.gov/protein/WP_002832769.1;https://www.ncbi.nlm.nih.gov/nuccore/2494439584
Phocaeicola_vulgatus;Phocaeicola;Bacteroidetes;acetate kinase;398;ackA;385491..386687;https://www.ncbi.nlm.nih.gov/protein/CUP55279.1;https://www.ncbi.nlm.nih.gov/nuccore/933251933
Polaribacter_glomeratus;Polaribacter;Bacteroidetes;acetate kinase;394;BTO16_07180;1697242..1698426;https://www.ncbi.nlm.nih.gov/protein/PQJ82374.1;https://www.ncbi.nlm.nih.gov/nuccore/1351035292
Porphyromonas_gingivalis;Porphyromonas;Bacteroidetes;acetate kinase;398;JGU42_RS06625;4166..5362;https://www.ncbi.nlm.nih.gov/protein/WP_005873657.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAEMBG010000028.1
Priestia_megaterium;Priestia;Firmicutes;acetate kinase;396;ackA;109548..110738;https://www.ncbi.nlm.nih.gov/protein/KFN00196.1;https://www.ncbi.nlm.nih.gov/nuccore/JMQB01000024.1
Proteus_mirabilis;Proteus;Proteobacteria;acetate kinase;400;ackA;487734..488936;https://www.ncbi.nlm.nih.gov/protein/KGA90747.1;https://www.ncbi.nlm.nih.gov/nuccore/JOVJ01000005.1
Pseudoalteromonas_carrageenovora;Pseudoalteromonas;Proteobacteria;acetate kinase;404;V5096_RS14835;49723..50937;https://www.ncbi.nlm.nih.gov/protein/WP_104642510.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JBAHVT010000026.1
Pseudoalteromonas_haloplanktis;Pseudoalteromonas;Proteobacteria;acetate kinase;404;AWH60_02835;629163..630377;https://www.ncbi.nlm.nih.gov/protein/OLF80554.1;https://www.ncbi.nlm.nih.gov/nuccore/1126508740
Pseudomonas_aeruginosa;Pseudomonas;Proteobacteria;acetate kinase;394;HMPREF1030_04093;193267..194451;https://www.ncbi.nlm.nih.gov/protein/EHF12072.1;https://www.ncbi.nlm.nih.gov/nuccore/JH376465.1
Pseudomonas_fluorescens;Pseudomonas;Proteobacteria;acetate kinase;85;ackA;141458..141715;https://www.ncbi.nlm.nih.gov/protein/KWV84316.1;https://www.ncbi.nlm.nih.gov/nuccore/984335022
Pseudomonas_marginalis;Pseudomonas;Proteobacteria;acetate kinase;401;SAMN04490199_5003;3921259..3922464;https://www.ncbi.nlm.nih.gov/protein/SEC41401.1;https://www.ncbi.nlm.nih.gov/nuccore/1089339573
Pseudomonas_mendocina;Pseudomonas;Proteobacteria;acetate kinase;394;P2Q70_RS24505;44897..46081;https://www.ncbi.nlm.nih.gov/protein/WP_013717023.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JARHXN010000165.1
Pseudomonas_oleovorans;Pseudomonas;Proteobacteria;acetate kinase;394;ackA1;956632..957816;https://www.ncbi.nlm.nih.gov/protein/CDR90123.1;https://www.ncbi.nlm.nih.gov/nuccore/652789639
Pseudomonas_putida;Pseudomonas;Proteobacteria;acetate kinase;377;CRM86_02140;463086..464219;https://www.ncbi.nlm.nih.gov/protein/PEI11625.1;https://www.ncbi.nlm.nih.gov/nuccore/1258371301
Pseudomonas_syringae;Pseudomonas;Proteobacteria;acetate kinase;399;IV02_12515;91830..93029;https://www.ncbi.nlm.nih.gov/protein/KFE51599.1;https://www.ncbi.nlm.nih.gov/nuccore/670188728
Ralstonia_pickettii;Ralstonia;Proteobacteria;acetate kinase;393;ackA;14618..15799;https://www.ncbi.nlm.nih.gov/protein/EFP68197.1;https://www.ncbi.nlm.nih.gov/nuccore/ACUF01000001.1
Ralstonia_solanacearum;Ralstonia;Proteobacteria;acetate kinase;449;PP718_RS11760;83281..84630;https://www.ncbi.nlm.nih.gov/protein/WP_003278776.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAQPQQ010000021.1
Raoultella_ornithinolytica;Raoultella;Proteobacteria;acetate kinase;400;TE10_20300;4428685..4429887;https://www.ncbi.nlm.nih.gov/protein/AJF74244.1;https://www.ncbi.nlm.nih.gov/nuccore/751394442
Rhizobium_leguminosarum;Rhizobium;Proteobacteria;acetate kinase;392;A4A59_34525;22572..23750;https://www.ncbi.nlm.nih.gov/protein/KZA96761.1;https://www.ncbi.nlm.nih.gov/nuccore/1015795198
Rhizobium_phaseoli;Rhizobium;Proteobacteria;acetate kinase;392;ackA;3667074..3668252;https://www.ncbi.nlm.nih.gov/protein/ANL29388.1;https://www.ncbi.nlm.nih.gov/nuccore/1037285832
Rhizobium_rhizogenes;Rhizobium;Proteobacteria;acetate kinase;394;CN09_30735;211281..212465;https://www.ncbi.nlm.nih.gov/protein/KEA03452.1;https://www.ncbi.nlm.nih.gov/nuccore/653176027
Roseateles_saccharophilus;Roseateles;Proteobacteria;acetate kinase;397;EV671_100510;9050..10243;https://www.ncbi.nlm.nih.gov/protein/TCV01975.1;https://www.ncbi.nlm.nih.gov/nuccore/1589239162
Salmonella_enterica;Salmonella;Proteobacteria;acetate kinase;404;ackA;94326..95528;https://www.ncbi.nlm.nih.gov/protein/WP_001704617.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_ALFM01000023.1
Sediminispirochaeta_bajacaliforniensis;Sediminispirochaeta;Spirochaetota;acetate kinase;446;F459_RS0118890;3009..4349;https://www.ncbi.nlm.nih.gov/protein/WP_020614269.1;https://www.ncbi.nlm.nih.gov/nuccore/484076405
Serratia_marcescens;Serratia;Proteobacteria;acetate kinase;400;DH21_08570;117069..118271;https://www.ncbi.nlm.nih.gov/protein/KFB56953.1;https://www.ncbi.nlm.nih.gov/nuccore/668659681
Shewanella_colwelliana;Shewanella;Proteobacteria;acetate kinase;398;ackA;3736..4932;https://www.ncbi.nlm.nih.gov/protein/WP_028765430.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BPEU01000029.1
Shewanella_hanedai;Shewanella;Proteobacteria;acetate kinase;398;FN961_14165;3290..4486;https://www.ncbi.nlm.nih.gov/protein/TRY13605.1;https://www.ncbi.nlm.nih.gov/nuccore/1707149475
Shewanella_putrefaciens;Shewanella;Proteobacteria;acetate kinase;399;DET47_11198;116261..117460;https://www.ncbi.nlm.nih.gov/protein/RBP77867.1;https://www.ncbi.nlm.nih.gov/nuccore/1423427329
Shigella_boydii;Shigella;Proteobacteria;acetate kinase;400;ABE81_13300;2370239..2371441;https://www.ncbi.nlm.nih.gov/protein/AKI67412.1;https://www.ncbi.nlm.nih.gov/nuccore/827428600
Shigella_flexneri;Shigella;Proteobacteria;acetate kinase;400;ackA;25745..26947;https://www.ncbi.nlm.nih.gov/protein/WP_025758333.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_AZPD01000053.1
Simonsiella_muelleri;Simonsiella;Proteobacteria;acetate kinase;397;HMPREF9021_RS03390;302253..303446;https://www.ncbi.nlm.nih.gov/protein/WP_002641598.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JH815301.1
Sinorhizobium_fredii;Sinorhizobium;Proteobacteria;acetate kinase;394;IC44_RS19365;31481..32665;https://www.ncbi.nlm.nih.gov/protein/WP_037391721.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_AJQS01000162.1
Sinorhizobium_meliloti;Sinorhizobium;Proteobacteria;acetate kinase;393;ackA;3991..5172;https://www.ncbi.nlm.nih.gov/protein/AAD24358.1;https://www.ncbi.nlm.nih.gov/nuccore/4580320
Sorangium_cellulosum;Sorangium;Myxococcota;acetate kinase;363;ackA;3267719..3268810;https://www.ncbi.nlm.nih.gov/protein/AUX30308.1;https://www.ncbi.nlm.nih.gov/nuccore/1566478966
Spirochaeta_isovalerica;Spirochaeta;Spirochaetota;acetate kinase;444;HNR50_RS12300;198750..200084;https://www.ncbi.nlm.nih.gov/protein/WP_184747072.1;https://www.ncbi.nlm.nih.gov/nuccore/1892630879
Staphylococcus_argenteus;Staphylococcus;Firmicutes;acetate kinase;400;SAMSHR1132_15610;1722012..1723214;https://www.ncbi.nlm.nih.gov/protein/CCE59402.1;https://www.ncbi.nlm.nih.gov/nuccore/356871517
Staphylococcus_aureus;Staphylococcus;Firmicutes;acetate kinase;400;X998_1726;583819..585021;https://www.ncbi.nlm.nih.gov/protein/AHW66217.1;https://www.ncbi.nlm.nih.gov/nuccore/1343894278
Staphylococcus_chromogenes;Staphylococcus;Firmicutes;acetate kinase;398;CD151_05435;64..1260;https://www.ncbi.nlm.nih.gov/protein/PNY94686.1;https://www.ncbi.nlm.nih.gov/nuccore/1335526566
Staphylococcus_epidermidis;Staphylococcus;Firmicutes;acetate kinase;417;GSEF_RS06255;326967..328220;https://www.ncbi.nlm.nih.gov/protein/WP_002457821.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_AENR01000012.1
Staphylococcus_haemolyticus;Staphylococcus;Firmicutes;acetate kinase;398;BW32_01513;24956..26152;https://www.ncbi.nlm.nih.gov/protein/EZI39461.1;https://www.ncbi.nlm.nih.gov/nuccore/610931426
Staphylococcus_pseudintermedius;Staphylococcus;Firmicutes;acetate kinase;400;V4C77_RS03635;10166..11368;https://www.ncbi.nlm.nih.gov/protein/504426562;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAQZZX010000005.1
Staphylococcus_saprophyticus;Staphylococcus;Firmicutes;acetate kinase;399;SE00_07105;60071..61270;https://www.ncbi.nlm.nih.gov/protein/KIJ86724.1;https://www.ncbi.nlm.nih.gov/nuccore/750926928
Stigmatella_aurantiaca;Stigmatella;Proteobacteria;acetate kinase;376;SAMN05444354_12734;44385..45515;https://www.ncbi.nlm.nih.gov/protein/SEM97037.1;https://www.ncbi.nlm.nih.gov/nuccore/1095358188
Streptococcus_agalactiae;Streptococcus;Firmicutes;acetate kinase;397;ackA;268087..269280;https://www.ncbi.nlm.nih.gov/protein/AFV71655.1;https://www.ncbi.nlm.nih.gov/nuccore/1154289765
Streptococcus_dysgalactiae;Streptococcus;Firmicutes;acetate kinase;398;V2H35_RS01740;32572..33768;https://www.ncbi.nlm.nih.gov/protein/WP_003049273.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAZDVS010000004.1
Streptococcus_equi;Streptococcus;Firmicutes;acetate kinase;400;QLT28_RS08345;19349..20551;https://www.ncbi.nlm.nih.gov/protein/WP_012514789.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JASCTG010000019.1
Streptococcus_mitis;Streptococcus;Firmicutes;acetate kinase;396;SMSK597_RS11460;25870..27060;https://www.ncbi.nlm.nih.gov/protein/WP_000167751.1;https://www.ncbi.nlm.nih.gov/nuccore/307705691
Streptococcus_mutans;Streptococcus;Firmicutes;acetate kinase;399;RF505_RS08165;61734..62933;https://www.ncbi.nlm.nih.gov/protein/WP_002263443.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAVIUX010000008.1
Streptococcus_oralis;Streptococcus;Firmicutes;acetate kinase;396;MK428_RS09240;15550..16740;https://www.ncbi.nlm.nih.gov/protein/WP_000167789.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAKUWQ010000008.1
Streptococcus_pneumoniae;Streptococcus;Firmicutes;acetate kinase;396;DJ38_06495;21901..23091;https://www.ncbi.nlm.nih.gov/protein/KDA38925.1;https://www.ncbi.nlm.nih.gov/nuccore/631791458
Streptococcus_pyogenes;Streptococcus;Firmicutes;acetate kinase;398;R5N44_RS08570;21199..22395;https://www.ncbi.nlm.nih.gov/protein/WP_002986533.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAWMTF010000022.1
Streptococcus_sanguinis;Streptococcus;Firmicutes;acetate kinase;397;PG717_RS05775;275892..277091;https://www.ncbi.nlm.nih.gov/protein/WP_002896763.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAQEVV010000002.1
Streptococcus_suis;Streptococcus;Firmicutes;acetate kinase;395;RFJ91_RS04825;24784..25971;https://www.ncbi.nlm.nih.gov/protein/WP_002936543.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAVIHN010000021.1
Streptococcus_thermophilus;Streptococcus;Firmicutes;acetate kinase;397;IQ7_RS08055;38235..39428;https://www.ncbi.nlm.nih.gov/protein/WP_002952032.1;https://www.ncbi.nlm.nih.gov/nuccore/445395917
Stutzerimonas_stutzeri;Stutzerimonas;Proteobacteria;acetate kinase;395;PSTAB_1031;1100339..1101526;https://www.ncbi.nlm.nih.gov/protein/AEJ04312.1;https://www.ncbi.nlm.nih.gov/nuccore/338799449
Treponema_bryantii;Treponema;Spirochaetota;acetate kinase;447;G626_RS0111550;67954..69297;https://www.ncbi.nlm.nih.gov/protein/WP_022932944.1;https://www.ncbi.nlm.nih.gov/nuccore/551313112
Treponema_denticola;Treponema;Spirochaetota;acetate kinase;397;HMPREF9353_RS11755;311108..312301;https://www.ncbi.nlm.nih.gov/protein/WP_002670321.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_GL872366.1
Treponema_pallidum;Treponema;Spirochaetota;acetate kinase;448;FA889_02435;506531..507877;https://www.ncbi.nlm.nih.gov/protein/QFP69361.1;https://www.ncbi.nlm.nih.gov/nuccore/1761807418
Treponema_pectinovorum;Treponema;Spirochaetota;acetate kinase;444;FXX65_RS05855;267923..269257;https://www.ncbi.nlm.nih.gov/protein/WP_147615487.1;https://www.ncbi.nlm.nih.gov/nuccore/1727725449
Treponema_phagedenis;Treponema;Spirochaetota;acetate kinase;396;HMPREF9554_RS11680;112..1302;https://www.ncbi.nlm.nih.gov/protein/WP_002701381.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_GL638123.1
Vibrio_alginolyticus;Vibrio;Proteobacteria;acetate kinase;397;SN12_22695;4164..5357;https://www.ncbi.nlm.nih.gov/protein/KIP66178.1;https://www.ncbi.nlm.nih.gov/nuccore/755260747
Vibrio_breoganii;Vibrio;Proteobacteria;acetate kinase;398;FCV81_RS10205;22057..23253;https://www.ncbi.nlm.nih.gov/protein/WP_017027484.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_SYVQ01000046.1
Vibrio_chagasii;Vibrio;Proteobacteria;acetate kinase;398;F7Q91_14875;36759..37955;https://www.ncbi.nlm.nih.gov/protein/KAB0479000.1;https://www.ncbi.nlm.nih.gov/nuccore/1754788348
Vibrio_cholerae;Vibrio;Proteobacteria;acetate kinase;398;FXE93_RS11560;255732..256928;https://www.ncbi.nlm.nih.gov/protein/WP_000041126.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_VSHZ01000046.1
Vibrio_crassostreae;Vibrio;Proteobacteria;acetate kinase;398;ackA;109351..110547;https://www.ncbi.nlm.nih.gov/protein/CDT44524.1;https://www.ncbi.nlm.nih.gov/nuccore/808406580
Vibrio_cyclitrophicus;Vibrio;Proteobacteria;acetate kinase;398;OC7_RS20080;640980..642176;https://www.ncbi.nlm.nih.gov/protein/WP_016800725.1;https://www.ncbi.nlm.nih.gov/nuccore/1068543308
Vibrio_lentus;Vibrio;Proteobacteria;acetate kinase;397;ACS79_19360;27449..28642;https://www.ncbi.nlm.nih.gov/protein/KNH11055.1;https://www.ncbi.nlm.nih.gov/nuccore/910833013
Vibrio_parahaemolyticus;Vibrio;Proteobacteria;acetate kinase;398;O8880_RS17030;243693..244889;https://www.ncbi.nlm.nih.gov/protein/WP_020841044.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAQBLZ010000009.1
