specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Herbaspirillum_rubrisubalbicans;Herbaspirillum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;500;RC54_00255;69000..70502;https://www.ncbi.nlm.nih.gov/protein/AYR22337.1;https://www.ncbi.nlm.nih.gov/nuccore/1510310152
Kaistia_algarum;Kaistia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;C3941_05005;77829..79319;https://www.ncbi.nlm.nih.gov/protein/PPE80679.1;https://www.ncbi.nlm.nih.gov/nuccore/1344744176
Komagataeibacter_nataicola;Komagataeibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;B0W47_02970;609493..611010;https://www.ncbi.nlm.nih.gov/protein/AQU86595.1;https://www.ncbi.nlm.nih.gov/nuccore/1150903643
Komagataeibacter_oboediens;Komagataeibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CFR80_07615;27643..29160;https://www.ncbi.nlm.nih.gov/protein/1399209599;https://www.ncbi.nlm.nih.gov/nuccore/NKTX01000012.1
Komagataeibacter_rhaeticus;Komagataeibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CFR78_12055;27479..28996;https://www.ncbi.nlm.nih.gov/protein/1399147659;https://www.ncbi.nlm.nih.gov/nuccore/NKTZ01000014.1
Komagataeibacter_saccharivorans;Komagataeibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CFR79_11375;37839..39356;https://www.ncbi.nlm.nih.gov/protein/1399144415;https://www.ncbi.nlm.nih.gov/nuccore/NKTY01000020.1
Komagataeibacter_sucrofermentans;Komagataeibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CFR77_11655;42594..44111;https://www.ncbi.nlm.nih.gov/protein/1399205612;https://www.ncbi.nlm.nih.gov/nuccore/NKUA01000015.1
Komagataeibacter_swingsii;Komagataeibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CFR76_13405;27821..29338;https://www.ncbi.nlm.nih.gov/protein/1399179947;https://www.ncbi.nlm.nih.gov/nuccore/NKUB01000022.1
Komagataeibacter_xylinus;Komagataeibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CT154_06225;1374545..1376062;https://www.ncbi.nlm.nih.gov/protein/ATU72487.1;https://www.ncbi.nlm.nih.gov/nuccore/1275602444
Massilia_eurypsychrophila;Massilia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;522;CR105_20515;73413..74981;https://www.ncbi.nlm.nih.gov/protein/1275237494;https://www.ncbi.nlm.nih.gov/nuccore/PDOC01000016.1
Micrococcus_luteus;Micrococcus;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;504;B6D25_01345;62276..63790;https://www.ncbi.nlm.nih.gov/protein/ORE63173.1;https://www.ncbi.nlm.nih.gov/nuccore/1178133460
Moraxella_catarrhalis;Moraxella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;508;BWO92_02590;305412..306938;https://www.ncbi.nlm.nih.gov/protein/OOD13044.1;https://www.ncbi.nlm.nih.gov/nuccore/1145702861
Mycobacterium_dioxanotrophicus;Mycobacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;427;BTO20_16605;3452689..3453972;https://www.ncbi.nlm.nih.gov/protein/ART69979.1;https://www.ncbi.nlm.nih.gov/nuccore/1198020805
Mycolicibacterium_brumae;Mycolicibacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;427;L2Z93_001871;1928301..1929584;https://www.ncbi.nlm.nih.gov/protein/UWW08802.1;https://www.ncbi.nlm.nih.gov/nuccore/2303604256
Neisseria_dumasiana;Neisseria;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;507;BV914_11180;11473..12996;https://www.ncbi.nlm.nih.gov/protein/OSI14028.1;https://www.ncbi.nlm.nih.gov/nuccore/1185392068
Nitrospirillum_amazonense;Nitrospirillum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;Y958_19590;1439171..1440688;https://www.ncbi.nlm.nih.gov/protein/1213416627;https://www.ncbi.nlm.nih.gov/nuccore/CP022111.1
Novacetimonas_cocois;Novacetimonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;506;NJLHNGOC_12425;27176..28696;https://www.ncbi.nlm.nih.gov/protein/1420881746;https://www.ncbi.nlm.nih.gov/nuccore/QEXL01000017.1
Novacetimonas_hansenii;Novacetimonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;506;CFR74_07410;71026..72546;https://www.ncbi.nlm.nih.gov/protein/1399184082;https://www.ncbi.nlm.nih.gov/nuccore/NKUD01000008.1
Novacetimonas_maltaceti;Novacetimonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;506;CFR73_03445;212688..214208;https://www.ncbi.nlm.nih.gov/protein/1399157840;https://www.ncbi.nlm.nih.gov/nuccore/NKUE01000003.1
Novacetimonas_pomaceti;Novacetimonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;506;C3920_06495;26683..28203;https://www.ncbi.nlm.nih.gov/protein/PYD48108.1;https://www.ncbi.nlm.nih.gov/nuccore/1399141324
Oligella_urethralis;Oligella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;525;CJ230_01865;64654..66231;https://www.ncbi.nlm.nih.gov/protein/PMC18621.1;https://www.ncbi.nlm.nih.gov/nuccore/1325428260
Pandoraea_apista;Pandoraea;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;AT395_07470;3625116..3626612;https://www.ncbi.nlm.nih.gov/protein/ALS64844.1;https://www.ncbi.nlm.nih.gov/nuccore/1110842695
Paraburkholderia_aromaticivorans;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CJU94_20410;137125..138639;https://www.ncbi.nlm.nih.gov/protein/1238359422;https://www.ncbi.nlm.nih.gov/nuccore/CP022990.1
Paraburkholderia_caledonica;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CUJ87_19185;420996..422510;https://www.ncbi.nlm.nih.gov/protein/1431887021;https://www.ncbi.nlm.nih.gov/nuccore/CP024906.1
Paraburkholderia_caribensis;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;C2L66_20435;873502..875016;https://www.ncbi.nlm.nih.gov/protein/1335780608;https://www.ncbi.nlm.nih.gov/nuccore/CP026102.1
Paraburkholderia_fungorum;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;A8H39_27485;488970..490484;https://www.ncbi.nlm.nih.gov/protein/PNE52461.1;https://www.ncbi.nlm.nih.gov/nuccore/1330801314
Paraburkholderia_hospita;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CA603_28100;67..1581;https://www.ncbi.nlm.nih.gov/protein/OUL82470.1;https://www.ncbi.nlm.nih.gov/nuccore/1197469063
Paraburkholderia_lacunae;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;DLM46_31810;77374..78888;https://www.ncbi.nlm.nih.gov/protein/1440788964;https://www.ncbi.nlm.nih.gov/nuccore/QHKS01000029.1
Paraburkholderia_strydomiana;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BZM26_10995;184376..185890;https://www.ncbi.nlm.nih.gov/protein/1587360955;https://www.ncbi.nlm.nih.gov/nuccore/MWMK01000009.1
Paraburkholderia_terrae;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;C2L65_20825;1025747..1027261;https://www.ncbi.nlm.nih.gov/protein/1335790116;https://www.ncbi.nlm.nih.gov/nuccore/CP026112.1
Paraburkholderia_terricola;Paraburkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CUJ90_19110;153651..155165;https://www.ncbi.nlm.nih.gov/protein/1431848758;https://www.ncbi.nlm.nih.gov/nuccore/CP024942.1
Paracidovorax_avenae;Paracidovorax;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;507;C8245_05485;1220358..1221881;https://www.ncbi.nlm.nih.gov/protein/AVS65228.1;https://www.ncbi.nlm.nih.gov/nuccore/1373233848
Paracoccus_yeei;Paracoccus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;500;CDV54_08375;51270..52772;https://www.ncbi.nlm.nih.gov/protein/OWJ95241.1;https://www.ncbi.nlm.nih.gov/nuccore/1207800591
Parazoarcus_communis;Parazoarcus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;502;CEW83_08530;1881154..1882662;https://www.ncbi.nlm.nih.gov/protein/AWI77588.1;https://www.ncbi.nlm.nih.gov/nuccore/1388169410
Phaeovulum_veldkampii;Phaeovulum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;499;C5F46_03325;50125..51624;https://www.ncbi.nlm.nih.gov/protein/1374521161;https://www.ncbi.nlm.nih.gov/nuccore/PZKF01000005.1
Planococcus_antarcticus;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;BBH88_01000;394479..395747;https://www.ncbi.nlm.nih.gov/protein/1044959480;https://www.ncbi.nlm.nih.gov/nuccore/CP016534.2
Planococcus_donghaensis;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;BCM40_14275;369588..370856;https://www.ncbi.nlm.nih.gov/protein/1044986883;https://www.ncbi.nlm.nih.gov/nuccore/CP016543.2
Planococcus_faecalis;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;AJGP001_01935;371031..372299;https://www.ncbi.nlm.nih.gov/protein/1150895677;https://www.ncbi.nlm.nih.gov/nuccore/CP019401.1
Planococcus_glaciei;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;FK545_09350;1858399..1859667;https://www.ncbi.nlm.nih.gov/protein/QDY45560.1;https://www.ncbi.nlm.nih.gov/nuccore/1717448307
Planococcus_halocryophilus;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;BBI08_14410;360659..361927;https://www.ncbi.nlm.nih.gov/protein/1044968074;https://www.ncbi.nlm.nih.gov/nuccore/CP016537.2
Planococcus_halotolerans;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;DP120_12470;20601..21869;https://www.ncbi.nlm.nih.gov/protein/RAZ75614.1;https://www.ncbi.nlm.nih.gov/nuccore/1418817734
Planococcus_lenghuensis;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;B0X71_01855;334812..336080;https://www.ncbi.nlm.nih.gov/protein/1147504651;https://www.ncbi.nlm.nih.gov/nuccore/CP019640.1
Planococcus_maitriensis;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;DP119_09220;166257..167525;https://www.ncbi.nlm.nih.gov/protein/1418809474;https://www.ncbi.nlm.nih.gov/nuccore/QLZQ01000003.1
Planococcus_plakortidis;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;BBI15_13645;372673..373941;https://www.ncbi.nlm.nih.gov/protein/1044979638;https://www.ncbi.nlm.nih.gov/nuccore/CP016539.2
Planococcus_salinarum;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;D2909_05250;15535..16803;https://www.ncbi.nlm.nih.gov/protein/1578814183;https://www.ncbi.nlm.nih.gov/nuccore/QQRT01000007.1
Planococcus_versutus;Planococcus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;I858_005920;355428..356696;https://www.ncbi.nlm.nih.gov/protein/1044992092;https://www.ncbi.nlm.nih.gov/nuccore/CP016540.2
Planomicrobium_okeanokoites;Planomicrobium;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;422;D2910_10740;181923..183191;https://www.ncbi.nlm.nih.gov/protein/1578810716;https://www.ncbi.nlm.nih.gov/nuccore/QQRS01000004.1
Propionibacterium_freudenreichii;Propionibacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;507;BMR99_09780;2186312..2187835;https://www.ncbi.nlm.nih.gov/protein/ARO12731.1;https://www.ncbi.nlm.nih.gov/nuccore/CP018002.1
Pseudomonas_aeruginosa;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;AO879_05625;191904..193397;https://www.ncbi.nlm.nih.gov/protein/KSC04720.1;https://www.ncbi.nlm.nih.gov/nuccore/955738826
Pseudomonas_amygdali;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BKM08_20585;121063..122556;https://www.ncbi.nlm.nih.gov/protein/POC84600.1;https://www.ncbi.nlm.nih.gov/nuccore/1336130091
Pseudomonas_avellanae;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CFN58_14755;55495..56988;https://www.ncbi.nlm.nih.gov/protein/OZI86012.1;https://www.ncbi.nlm.nih.gov/nuccore/1234285506
Pseudomonas_azotoformans;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BLL37_09975;7368..8861;https://www.ncbi.nlm.nih.gov/protein/ONH45308.1;https://www.ncbi.nlm.nih.gov/nuccore/1139657252
Pseudomonas_baetica;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;C0J26_00720;146515..148008;https://www.ncbi.nlm.nih.gov/protein/1373456021;https://www.ncbi.nlm.nih.gov/nuccore/PKLC01000001.1
Pseudomonas_brassicacearum;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BK655_29915;65409..66902;https://www.ncbi.nlm.nih.gov/protein/ROM72767.1;https://www.ncbi.nlm.nih.gov/nuccore/1515381385
Pseudomonas_canadensis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BK649_25460;7263..8756;https://www.ncbi.nlm.nih.gov/protein/ROM45557.1;https://www.ncbi.nlm.nih.gov/nuccore/1515353594
Pseudomonas_cedrina;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CQ006_07720;136770..138263;https://www.ncbi.nlm.nih.gov/protein/PRC07418.1;https://www.ncbi.nlm.nih.gov/nuccore/1355360318
Pseudomonas_chlororaphis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BTN82_27355;11165..12658;https://www.ncbi.nlm.nih.gov/protein/OLF51324.1;https://www.ncbi.nlm.nih.gov/nuccore/1125682059
Pseudomonas_congelans;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CCL24_14340;7109..8602;https://www.ncbi.nlm.nih.gov/protein/PBP96788.1;https://www.ncbi.nlm.nih.gov/nuccore/1244278946
Pseudomonas_daroniae;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;DNK10_08735;155204..156700;https://www.ncbi.nlm.nih.gov/protein/TBU76056.1;https://www.ncbi.nlm.nih.gov/nuccore/1585581013
Pseudomonas_dryadis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;DNK44_04985;43541..45034;https://www.ncbi.nlm.nih.gov/protein/TBU96114.1;https://www.ncbi.nlm.nih.gov/nuccore/1585601471
Pseudomonas_fluorescens;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BTR19_16830;143862..145355;https://www.ncbi.nlm.nih.gov/protein/OKP69981.1;https://www.ncbi.nlm.nih.gov/nuccore/1121028980
Pseudomonas_fragi;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;B6D87_22570;4909675..4911165;https://www.ncbi.nlm.nih.gov/protein/ARQ76808.1;https://www.ncbi.nlm.nih.gov/nuccore/1190838817
Pseudomonas_frederiksbergensis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BLL42_13265;2818847..2820340;https://www.ncbi.nlm.nih.gov/protein/APC16647.1;https://www.ncbi.nlm.nih.gov/nuccore/1101502711
Pseudomonas_gessardii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BLL38_15520;88566..90059;https://www.ncbi.nlm.nih.gov/protein/1139653214;https://www.ncbi.nlm.nih.gov/nuccore/MNPU01000020.1
Pseudomonas_guariconensis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CXG49_17120;136222..137715;https://www.ncbi.nlm.nih.gov/protein/PLV17990.1;https://www.ncbi.nlm.nih.gov/nuccore/1321278392
Pseudomonas_jessenii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;PSJE_20170;716064..717557;https://www.ncbi.nlm.nih.gov/protein/OXR34301.1;https://www.ncbi.nlm.nih.gov/nuccore/1221046026
Pseudomonas_koreensis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BJN42_02630;36902..38395;https://www.ncbi.nlm.nih.gov/protein/OFJ41963.1;https://www.ncbi.nlm.nih.gov/nuccore/1080102546
Pseudomonas_lundensis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;AA042_10835;2384491..2385981;https://www.ncbi.nlm.nih.gov/protein/AOZ13100.1;https://www.ncbi.nlm.nih.gov/nuccore/CP017687.2
Pseudomonas_lurida;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CLM75_00545;110065..111558;https://www.ncbi.nlm.nih.gov/protein/AVJ35884.1;https://www.ncbi.nlm.nih.gov/nuccore/1352792690
Pseudomonas_mandelii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;B7L09_16665;177..1670;https://www.ncbi.nlm.nih.gov/protein/1231193314;https://www.ncbi.nlm.nih.gov/nuccore/NMOJ01000120.1
Pseudomonas_monteilii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CXB65_04450;149957..151450;https://www.ncbi.nlm.nih.gov/protein/PKI25341.1;https://www.ncbi.nlm.nih.gov/nuccore/1305172887
Pseudomonas_moraviensis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BSZ28_00035;7605..9098;https://www.ncbi.nlm.nih.gov/protein/OJT53064.1;https://www.ncbi.nlm.nih.gov/nuccore/1113059964
Pseudomonas_mosselii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BTA49_15315;7267..8760;https://www.ncbi.nlm.nih.gov/protein/ORT69182.1;https://www.ncbi.nlm.nih.gov/nuccore/1182465553
Pseudomonas_ogarae;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;B1219_01245;260879..262372;https://www.ncbi.nlm.nih.gov/protein/OPG73732.1;https://www.ncbi.nlm.nih.gov/nuccore/1159163808
Pseudomonas_orientalis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BOP93_00530;110162..111655;https://www.ncbi.nlm.nih.gov/protein/1340339066;https://www.ncbi.nlm.nih.gov/nuccore/CP018049.1
Pseudomonas_paraeruginosa;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;AO882_07620;127589..129082;https://www.ncbi.nlm.nih.gov/protein/KSC50617.1;https://www.ncbi.nlm.nih.gov/nuccore/955785343
Pseudomonas_plecoglossicida;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CMV24_25050;7290..8783;https://www.ncbi.nlm.nih.gov/protein/PBJ92778.1;https://www.ncbi.nlm.nih.gov/nuccore/1243140186
Pseudomonas_poae;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CQZ97_26955;49372..50865;https://www.ncbi.nlm.nih.gov/protein/PRA22439.1;https://www.ncbi.nlm.nih.gov/nuccore/1355173277
Pseudomonas_prosekii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;C9I49_19225;7255..8748;https://www.ncbi.nlm.nih.gov/protein/PWE42177.1;https://www.ncbi.nlm.nih.gov/nuccore/1389138319
Pseudomonas_protegens;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BME99_00710;139441..140934;https://www.ncbi.nlm.nih.gov/protein/APC19768.1;https://www.ncbi.nlm.nih.gov/nuccore/1101508184
Pseudomonas_psychrotolerans;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;511;BJP27_11015;2449221..2450756;https://www.ncbi.nlm.nih.gov/protein/APQ12007.1;https://www.ncbi.nlm.nih.gov/nuccore/1123412891
Pseudomonas_putida;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BL240_28965;6256942..6258435;https://www.ncbi.nlm.nih.gov/protein/APO85266.1;https://www.ncbi.nlm.nih.gov/nuccore/1120729525
Pseudomonas_rhodesiae;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BK650_06070;7131..8624;https://www.ncbi.nlm.nih.gov/protein/ROM58495.1;https://www.ncbi.nlm.nih.gov/nuccore/1515366602
Pseudomonas_savastanoi;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CC202_17870;7166..8659;https://www.ncbi.nlm.nih.gov/protein/PAB28592.1;https://www.ncbi.nlm.nih.gov/nuccore/1236642092
Pseudomonas_synxantha;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BFW89_27330;324816..326309;https://www.ncbi.nlm.nih.gov/protein/1153178339;https://www.ncbi.nlm.nih.gov/nuccore/MSDH01000040.1
Pseudomonas_syringae;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;BW686_08765;3764..5257;https://www.ncbi.nlm.nih.gov/protein/OUM07544.1;https://www.ncbi.nlm.nih.gov/nuccore/1197496238
Pseudomonas_thivervalensis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CE140_29390;6583020..6584513;https://www.ncbi.nlm.nih.gov/protein/AXA58302.1;https://www.ncbi.nlm.nih.gov/nuccore/1419338509
Pseudomonas_tolaasii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;B5P22_00210;42523..44016;https://www.ncbi.nlm.nih.gov/protein/1168987632;https://www.ncbi.nlm.nih.gov/nuccore/CP020369.1
Pseudomonas_trivialis;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;CQ048_05520;580423..581916;https://www.ncbi.nlm.nih.gov/protein/1355144985;https://www.ncbi.nlm.nih.gov/nuccore/PCOS01000002.1
Pseudomonas_veronii;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;PverR02_00585;119524..121017;https://www.ncbi.nlm.nih.gov/protein/AQY63607.1;https://www.ncbi.nlm.nih.gov/nuccore/1159377813
Pseudomonas_versuta;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;BOH73_21545;32676..34166;https://www.ncbi.nlm.nih.gov/protein/OKA17872.1;https://www.ncbi.nlm.nih.gov/nuccore/1114346454
Pseudomonas_viridiflava;Pseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;PsyrCH409_25700;7194..8687;https://www.ncbi.nlm.nih.gov/protein/PCK89115.1;https://www.ncbi.nlm.nih.gov/nuccore/1248509883
Pseudoroseomonas_aestuarii;Pseudoroseomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;510;CR165_16655;60485..62017;https://www.ncbi.nlm.nih.gov/protein/1388621458;https://www.ncbi.nlm.nih.gov/nuccore/PDOA01000012.1
Pseudoroseomonas_rhizosphaerae;Pseudoroseomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;500;CR162_06850;27983..29485;https://www.ncbi.nlm.nih.gov/protein/1268837111;https://www.ncbi.nlm.nih.gov/nuccore/PDNU01000008.1
Pseudoxanthomonas_suwonensis;Pseudoxanthomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;503;CSC68_00485;108547..110058;https://www.ncbi.nlm.nih.gov/protein/KAF1705699.1;https://www.ncbi.nlm.nih.gov/nuccore/1804552132
Psychrobacillus_lasiicapitis;Psychrobacillus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;423;FG382_13415;214410..215681;https://www.ncbi.nlm.nih.gov/protein/1700506333;https://www.ncbi.nlm.nih.gov/nuccore/VDGH01000007.1
Psychrobacillus_soli;Psychrobacillus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;423;FG383_12615;1102..2373;https://www.ncbi.nlm.nih.gov/protein/1700506581;https://www.ncbi.nlm.nih.gov/nuccore/VDGG01000025.1
Ralstonia_pickettii;Ralstonia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;515;C0Q88_21190;373045..374592;https://www.ncbi.nlm.nih.gov/protein/PLC40953.1;https://www.ncbi.nlm.nih.gov/nuccore/1318157263
Rhizobium_anhuiense;Rhizobium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;CO665_22210;151202..152692;https://www.ncbi.nlm.nih.gov/protein/PDS36194.1;https://www.ncbi.nlm.nih.gov/nuccore/1254721594
Rhizobium_tropici;Rhizobium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;DQ393_02230;71926..73416;https://www.ncbi.nlm.nih.gov/protein/1418239346;https://www.ncbi.nlm.nih.gov/nuccore/QMKK01000017.1
Rhodoblastus_acidophilus;Rhodoblastus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;519;CKO16_13045;41618..43177;https://www.ncbi.nlm.nih.gov/protein/PPQ37708.1;https://www.ncbi.nlm.nih.gov/nuccore/1347333869
Rhodococcus_erythropolis;Rhodococcus;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;517;BKP30_01250;261145..262698;https://www.ncbi.nlm.nih.gov/protein/OHF28809.1;https://www.ncbi.nlm.nih.gov/nuccore/1088716529
Rhodococcus_qingshengii;Rhodococcus;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;517;BXO91_03295;183170..184723;https://www.ncbi.nlm.nih.gov/protein/ORC27364.1;https://www.ncbi.nlm.nih.gov/nuccore/1177271703
Rhodococcus_ruber;Rhodococcus;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;517;CS378_00925;202755..204308;https://www.ncbi.nlm.nih.gov/protein/ATQ27422.1;https://www.ncbi.nlm.nih.gov/nuccore/1273298528
Rhodopseudomonas_palustris;Rhodopseudomonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;519;B1S06_07785;44521..46080;https://www.ncbi.nlm.nih.gov/protein/OPF94590.1;https://www.ncbi.nlm.nih.gov/nuccore/1159072103
Rhodovulum_sulfidophilum;Rhodovulum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;510;BV509_17135;3489758..3491290;https://www.ncbi.nlm.nih.gov/protein/OLS45909.1;https://www.ncbi.nlm.nih.gov/nuccore/1130006848
Salicibibacter_cibi;Salicibibacter;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;424;HUG20_04825;955922..957196;https://www.ncbi.nlm.nih.gov/protein/1952022865;https://www.ncbi.nlm.nih.gov/nuccore/CP054706.1
Shigella_boydii;Shigella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;492;CD912_07425;10797..12275;https://www.ncbi.nlm.nih.gov/protein/OWR17920.1;https://www.ncbi.nlm.nih.gov/nuccore/1209576583
Shigella_sonnei;Shigella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;492;CI726_29035;165265..166743;https://www.ncbi.nlm.nih.gov/protein/OYG90246.1;https://www.ncbi.nlm.nih.gov/nuccore/1230205405
Snodgrassella_alvi;Snodgrassella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;BGH94_06480;57442..58959;https://www.ncbi.nlm.nih.gov/protein/OOX78860.1;https://www.ncbi.nlm.nih.gov/nuccore/1152735826
