specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Lonepinella_koalarum;Lonepinella;Proteobacteria;Propionate_CoA_transferase;530;EV692_1143;178379..179971;https://www.ncbi.nlm.nih.gov/protein/TCK69927.1;https://www.ncbi.nlm.nih.gov/nuccore/1588196691
Maledivibacter_halophilus;Maledivibacter;Firmicutes;Propionate_CoA_transferase;517;SAMN02194393_05352;42115..43668;https://www.ncbi.nlm.nih.gov/protein/SKC91605.1;https://www.ncbi.nlm.nih.gov/nuccore/1154445542
Marinilactibacillus_piezotolerans;Marinilactibacillus;Firmicutes;Propionate_CoA_transferase;530;SAMN04488569_101246;44529..46121;https://www.ncbi.nlm.nih.gov/protein/SFK15064.1;https://www.ncbi.nlm.nih.gov/nuccore/1097115437
Marinilactibacillus_psychrotolerans;Marinilactibacillus;Firmicutes;Propionate_CoA_transferase;530;SAMN04488013_11019;22140..23732;https://www.ncbi.nlm.nih.gov/protein/SDC82355.1;https://www.ncbi.nlm.nih.gov/nuccore/1086167558
Marinomonas_communis;Marinomonas;Proteobacteria;Propionate_CoA_transferase;533;C8D85_3410;72011..73612;https://www.ncbi.nlm.nih.gov/protein/TDR05889.1;https://www.ncbi.nlm.nih.gov/nuccore/1596445925
Marinovum_algicola;Marinovum;Proteobacteria;Propionate_CoA_transferase;523;SAMN04487940_101330;323194..325113;https://www.ncbi.nlm.nih.gov/protein/SEI59954.1;https://www.ncbi.nlm.nih.gov/nuccore/1094887964
Megasphaera_cerevisiae;Megasphaera;Firmicutes;Propionate_CoA_transferase;516;SAMN05660900_01964;38133..39683;https://www.ncbi.nlm.nih.gov/protein/SJZ96303.1;https://www.ncbi.nlm.nih.gov/nuccore/1152139885
Megasphaera_elsdeni;Megasphaera;Firmicutes;Propionate_CoA_transferase;527;SAMN02910401_01613;94014..95597;https://www.ncbi.nlm.nih.gov/protein/SFI25037.1;https://www.ncbi.nlm.nih.gov/nuccore/1097076649
Megasphaera_hutchinsoni;Megasphaera;Firmicutes;Propionate_CoA_transferase;521;HMPREF3182_00426;16767..18332;https://www.ncbi.nlm.nih.gov/protein/KXB92430.1;https://www.ncbi.nlm.nih.gov/nuccore/LSDT01000012.1
Megasphaera_paucivorans;Megasphaera;Firmicutes;Propionate_CoA_transferase;520;SAMN05660299_02685;370..1932;https://www.ncbi.nlm.nih.gov/protein/SDN41635.1;https://www.ncbi.nlm.nih.gov/nuccore/1086262829
Mesorhizobium_loti;Mesorhizobium;Proteobacteria;Propionate_CoA_transferase;533;C8D77_101645;612453..614054;https://www.ncbi.nlm.nih.gov/protein/PWJ93965.1;https://www.ncbi.nlm.nih.gov/nuccore/1390795385
Mesorhizobium_tianshanense;Mesorhizobium;Proteobacteria;Propionate_CoA_transferase;533;IQ26_04684;83698..85299;https://www.ncbi.nlm.nih.gov/protein/TWI31180.1;https://www.ncbi.nlm.nih.gov/nuccore/1716204092
Methylobacterium_organophilum;Methylobacterium;Proteobacteria;Propionate_CoA_transferase;670;C7388_1307;7924..9936;https://www.ncbi.nlm.nih.gov/protein/PVY94080.1;https://www.ncbi.nlm.nih.gov/nuccore/1387467852
Microbacterium_aurantiacum;Microbacterium;Actinobacteria;Propionate_CoA_transferase;493;GCM10009532_15070;1593508..1594989;https://www.ncbi.nlm.nih.gov/protein/GAA0492584.1;https://www.ncbi.nlm.nih.gov/nuccore/2679792756
Moorella_thermoacetica;Moorella;Firmicutes;Propionate_CoA_transferase;527;MOLA_RS01300;259633..261216;https://www.ncbi.nlm.nih.gov/protein/WP_011392773.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_VCDV01000001.1
Mycobacterium_tuberculosis;Mycobacterium;Actinobacteria;Propionate_CoA_transferase;168;ERS094182_04495;221..727;https://www.ncbi.nlm.nih.gov/protein/CRF28974.1;https://www.ncbi.nlm.nih.gov/nuccore/805279792
Mycobacteroides_abscessus;Mycobacteroides;Actinobacteria;Propionate_CoA_transferase;528;scoA_4;20196..21782;https://www.ncbi.nlm.nih.gov/protein/SHS66601.1;https://www.ncbi.nlm.nih.gov/nuccore/1119047917
Mycolicibacterium_mageritense;Mycolicibacterium;Actinobacteria;Propionate_CoA_transferase;526;MMAGJ_16980;1729398..1730978;https://www.ncbi.nlm.nih.gov/protein/BBX32416.1;https://www.ncbi.nlm.nih.gov/nuccore/1806240795
Mycolicibacterium_moriokaense;Mycolicibacterium;Actinobacteria;Propionate_CoA_transferase;663;C8E89_11178;80589..82580;https://www.ncbi.nlm.nih.gov/protein/PXX07294.1;https://www.ncbi.nlm.nih.gov/nuccore/1397906914
Mycolicibacterium_murale;Mycolicibacterium;Actinobacteria;Propionate_CoA_transferase;526;MMUR_62950;6449378..6450958;https://www.ncbi.nlm.nih.gov/protein/GFG62159.1;https://www.ncbi.nlm.nih.gov/nuccore/1806179505
Mycolicibacterium_smegmatis;Mycolicibacterium;Actinobacteria;Propionate_CoA_transferase;529;NK807_RS04045;7263..8852;https://www.ncbi.nlm.nih.gov/protein/WP_011729611.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAMFJZ010000004.1
Mycolicibacterium_tokaiense;Mycolicibacterium;Actinobacteria;Propionate_CoA_transferase;526;ctfA;2400203..2401783;https://www.ncbi.nlm.nih.gov/protein/STZ58897.1;https://www.ncbi.nlm.nih.gov/nuccore/1440653097
Mycoplana_dimorpha;Mycoplana;Proteobacteria;Propionate_CoA_transferase;537;C7449_105133;136271..137884;https://www.ncbi.nlm.nih.gov/protein/PTM94234.1;https://www.ncbi.nlm.nih.gov/nuccore/1375741614
Natrinema_hispanicum;Natrinema;Euryarchaeota;Propionate_CoA_transferase;518;SAMN04488694_10495;87487..89043;https://www.ncbi.nlm.nih.gov/protein/SET16476.1;https://www.ncbi.nlm.nih.gov/nuccore/1103307087
Neobacillus_bataviensis;Neobacillus;Firmicutes;Propionate_CoA_transferase;515;FB550_103252;251978..253525;https://www.ncbi.nlm.nih.gov/protein/TWE05077.1;https://www.ncbi.nlm.nih.gov/nuccore/1715774358
Nocardia_pseudobrasiliensis;Nocardia;Actinobacteria;Propionate_CoA_transferase;608;DFR76_102735;755686..757512;https://www.ncbi.nlm.nih.gov/protein/RDI68334.1;https://www.ncbi.nlm.nih.gov/nuccore/1436147493
Oceanospirillum_linum;Oceanospirillum;Proteobacteria;Propionate_CoA_transferase;553;SAMN06264348_103114;127973..129634;https://www.ncbi.nlm.nih.gov/protein/SMP16125.1;https://www.ncbi.nlm.nih.gov/nuccore/2478978486
Oceanospirillum_multiglobuliferum;Oceanospirillum;Proteobacteria;Propionate_CoA_transferase;561;SAMN02745127_02232;6226..7911;https://www.ncbi.nlm.nih.gov/protein/SKA12576.1;https://www.ncbi.nlm.nih.gov/nuccore/1152149316
Oleiphilus_messinensis;Oleiphilus;Proteobacteria;Propionate_CoA_transferase;553;SAMN04489856_102116;129249..130910;https://www.ncbi.nlm.nih.gov/protein/SEF73080.1;https://www.ncbi.nlm.nih.gov/nuccore/1090718593
Onishia_taeanensis;Onishia;Proteobacteria;Propionate_CoA_transferase;657;SAMN05216571_11739;45576..47549;https://www.ncbi.nlm.nih.gov/protein/SDG52134.1;https://www.ncbi.nlm.nih.gov/nuccore/1086449216
Oscillospiraceae_bacterium;Oscillospiraceae;Firmicutes;Propionate_CoA_transferase;517;CE91St45_28310;2994812..2996365;https://www.ncbi.nlm.nih.gov/protein/GKH48269.1;https://www.ncbi.nlm.nih.gov/nuccore/2188234615
Paenibacillus_naphthalenovorans;Paenibacillus;Firmicutes;Propionate_CoA_transferase;520;SAMN05421868_106180;193016..194578;https://www.ncbi.nlm.nih.gov/protein/SDI44693.1;https://www.ncbi.nlm.nih.gov/nuccore/1086982470
Papillibacter_cinnamivorans;Papillibacter;Firmicutes;Propionate_CoA_transferase;524;SAMN02745168_1387;71347..72921;https://www.ncbi.nlm.nih.gov/protein/SMC54391.1;https://www.ncbi.nlm.nih.gov/nuccore/1174991883
Paraburkholderia_caribensis;Paraburkholderia;Proteobacteria;Propionate_CoA_transferase;673;PCAR4_100018;19603..21624;https://www.ncbi.nlm.nih.gov/protein/CAG9241067.1;https://www.ncbi.nlm.nih.gov/nuccore/2094393338
Paraburkholderia_fungorum;Paraburkholderia;Proteobacteria;Propionate_CoA_transferase;513;SAMN05443245_7010;1169235..1170776;https://www.ncbi.nlm.nih.gov/protein/SDR51743.1;https://www.ncbi.nlm.nih.gov/nuccore/1087574894
Paraburkholderia_graminis;Paraburkholderia;Proteobacteria;Propionate_CoA_transferase;540;CUJ91_10920;2470123..2471745;https://www.ncbi.nlm.nih.gov/protein/AXF08376.1;https://www.ncbi.nlm.nih.gov/nuccore/1431876896
Paraburkholderia_hospita;Paraburkholderia;Proteobacteria;Propionate_CoA_transferase;530;SAMN05192544_100770;68353..69945;https://www.ncbi.nlm.nih.gov/protein/SEH73553.1;https://www.ncbi.nlm.nih.gov/nuccore/1093320228
Paraburkholderia_susongensis;Paraburkholderia;Proteobacteria;Propionate_CoA_transferase;534;SAMN06265784_11286;84163..85767;https://www.ncbi.nlm.nih.gov/protein/SMG59016.1;https://www.ncbi.nlm.nih.gov/nuccore/1183581290
Paraburkholderia_tuberum;Paraburkholderia;Proteobacteria;Propionate_CoA_transferase;524;SAMN05445850_7608;223414..224988;https://www.ncbi.nlm.nih.gov/protein/SDR61196.1;https://www.ncbi.nlm.nih.gov/nuccore/1087613108
Paraburkholderia_unamae;Paraburkholderia;Proteobacteria;Propionate_CoA_transferase;508;C7402_11210;7869..9395;https://www.ncbi.nlm.nih.gov/protein/PVX79823.1;https://www.ncbi.nlm.nih.gov/nuccore/1387352823
Paracoccus_kondratievae;Paracoccus;Proteobacteria;Propionate_CoA_transferase;532;GCM10017635_11590;11907..13505;https://www.ncbi.nlm.nih.gov/protein/GLK63688.1;https://www.ncbi.nlm.nih.gov/nuccore/2429255163
Paraliobacillus_ryukyuensis;Paraliobacillus;Firmicutes;Propionate_CoA_transferase;528;DES48_10734;29524..31110;https://www.ncbi.nlm.nih.gov/protein/RBO97118.1;https://www.ncbi.nlm.nih.gov/nuccore/1423345004
Paucilactobacillus_hokkaidonensis;Paucilactobacillus;Firmicutes;Propionate_CoA_transferase;530;IV59_GL000853;25936..27528;https://www.ncbi.nlm.nih.gov/protein/KRO11101.1;https://www.ncbi.nlm.nih.gov/nuccore/949000018
Paucimonas_lemoignei;Paucimonas;Proteobacteria;Propionate_CoA_transferase;670;EDC30_10956;65733..67745;https://www.ncbi.nlm.nih.gov/protein/TCS35757.1;https://www.ncbi.nlm.nih.gov/nuccore/1588969893
Pelosinus_fermentans;Pelosinus;Firmicutes;Propionate_CoA_transferase;523;SAMN04515679_1359;1453380..1454927;https://www.ncbi.nlm.nih.gov/protein/SDQ80072.1;https://www.ncbi.nlm.nih.gov/nuccore/1086785619
Pelosinus_propionicus;Pelosinus;Firmicutes;Propionate_CoA_transferase;526;SAMN04490355_10932;1442..3022;https://www.ncbi.nlm.nih.gov/protein/SFM37382.1;https://www.ncbi.nlm.nih.gov/nuccore/1098359826
Peptoniphilus_coxii;Peptoniphilus;Firmicutes;Propionate_CoA_transferase;523;HMPREF1863_00243;62557..64128;https://www.ncbi.nlm.nih.gov/protein/KXB68222.1;https://www.ncbi.nlm.nih.gov/nuccore/LSDG01000005.1
Peptostreptococcus_anaerobius;Peptostreptococcus;Firmicutes;Propionate_CoA_transferase;514;SAMN05660467_00688;59875..61419;https://www.ncbi.nlm.nih.gov/protein/SFM87993.1;https://www.ncbi.nlm.nih.gov/nuccore/1097038450
Peptostreptococcus_russellii;Peptostreptococcus;Firmicutes;Propionate_CoA_transferase;508;UF10_06120;44652..46178;https://www.ncbi.nlm.nih.gov/protein/PSJ31215.1;https://www.ncbi.nlm.nih.gov/nuccore/1366774054
Photobacterium_galatheae;Photobacterium;Proteobacteria;Propionate_CoA_transferase;415;EA58_18115;19822..21069;https://www.ncbi.nlm.nih.gov/protein/KDM90229.1;https://www.ncbi.nlm.nih.gov/nuccore/636572655
Phyllobacterium_myrsinacearum;Phyllobacterium;Proteobacteria;Propionate_CoA_transferase;533;DEV92_1028;5638..7239;https://www.ncbi.nlm.nih.gov/protein/PWV94557.1;https://www.ncbi.nlm.nih.gov/nuccore/1394006967
Pragia_fontium;Pragia;Proteobacteria;Propionate_CoA_transferase;533;SOASR032_32010;12928..14529;https://www.ncbi.nlm.nih.gov/protein/GKX64632.1;https://www.ncbi.nlm.nih.gov/nuccore/2251622610
Propioniferax_innocua;Propioniferax;Actinobacteria;Propionate_CoA_transferase;489;FB460_1165;1221469..1222938;https://www.ncbi.nlm.nih.gov/protein/TQL63357.1;https://www.ncbi.nlm.nih.gov/nuccore/1699186663
Propionispira_arboris;Propionispira;Firmicutes;Propionate_CoA_transferase;519;SAMN05660742_102253;266119..267678;https://www.ncbi.nlm.nih.gov/protein/SEJ00806.1;https://www.ncbi.nlm.nih.gov/nuccore/1094641899
Propionivibrio_dicarboxylicus;Propionivibrio;Proteobacteria;Propionate_CoA_transferase;541;SAMN05660652_02567;128738..130363;https://www.ncbi.nlm.nih.gov/protein/SDH92898.1;https://www.ncbi.nlm.nih.gov/nuccore/1086724626
Providencia_rettgeri;Providencia;Proteobacteria;Propionate_CoA_transferase;522;BML2496_03870;456302..457870;https://www.ncbi.nlm.nih.gov/protein/BBU94504.1;https://www.ncbi.nlm.nih.gov/nuccore/1800420113
Pseudomonas_alcaliphila;Pseudomonas;Proteobacteria;Propionate_CoA_transferase;519;SAMN05216575_10579;89201..90760;https://www.ncbi.nlm.nih.gov/protein/SDE99143.1;https://www.ncbi.nlm.nih.gov/nuccore/1086904350
Pseudomonas_anguilliseptica;Pseudomonas;Proteobacteria;Propionate_CoA_transferase;519;SAMN05421553_1071;1087475..1089034;https://www.ncbi.nlm.nih.gov/protein/SEC56802.1;https://www.ncbi.nlm.nih.gov/nuccore/1089090127
Pseudomonas_indica;Pseudomonas;Proteobacteria;Propionate_CoA_transferase;522;SAMN05216186_11666;71495..73063;https://www.ncbi.nlm.nih.gov/protein/SDL20223.1;https://www.ncbi.nlm.nih.gov/nuccore/1087081719
Pseudomonas_mendocina;Pseudomonas;Proteobacteria;Propionate_CoA_transferase;517;atoD;1236750..1238303;https://www.ncbi.nlm.nih.gov/protein/SUD35554.1;https://www.ncbi.nlm.nih.gov/nuccore/1439251011
Pseudomonas_oleovorans;Pseudomonas;Proteobacteria;Propionate_CoA_transferase;519;DFO61_3914;454592..456151;https://www.ncbi.nlm.nih.gov/protein/RIA21490.1;https://www.ncbi.nlm.nih.gov/nuccore/1475737259
Pseudomonas_rhodesiae;Pseudomonas;Proteobacteria;Propionate_CoA_transferase;507;SAMN04490209_1667;1743482..1745005;https://www.ncbi.nlm.nih.gov/protein/SDU99935.1;https://www.ncbi.nlm.nih.gov/nuccore/1086072949
Pseudomonas_umsongensis;Pseudomonas;Proteobacteria;Propionate_CoA_transferase;522;PSUM_00065;12622..14190;https://www.ncbi.nlm.nih.gov/protein/OXR34342.1;https://www.ncbi.nlm.nih.gov/nuccore/1221046702
Pseudovibrio_denitrificans;Pseudovibrio;Proteobacteria;Propionate_CoA_transferase;528;SAMN05444141_11084;98096..99682;https://www.ncbi.nlm.nih.gov/protein/SFU14885.1;https://www.ncbi.nlm.nih.gov/nuccore/1099489143
Ralstonia_pickettii;Ralstonia;Proteobacteria;Propionate_CoA_transferase;522;N234_25715;1017424..1018992;https://www.ncbi.nlm.nih.gov/protein/AGW93434.1;https://www.ncbi.nlm.nih.gov/nuccore/546340292
Ralstonia_solanacearum;Ralstonia;Proteobacteria;Propionate_CoA_transferase;553;LBM341_00300;297404..299065;https://www.ncbi.nlm.nih.gov/protein/AOE88617.1;https://www.ncbi.nlm.nih.gov/nuccore/1057954223
Raoultella_ornithinolytica;Raoultella;Proteobacteria;Propionate_CoA_transferase;502;EC841_103299;320056..321564;https://www.ncbi.nlm.nih.gov/protein/TCQ74116.1;https://www.ncbi.nlm.nih.gov/nuccore/1588806835
Raoultella_planticola;Raoultella;Proteobacteria;Propionate_CoA_transferase;502;EDC47_1064;3474..4982;https://www.ncbi.nlm.nih.gov/protein/TCL48913.1;https://www.ncbi.nlm.nih.gov/nuccore/1588276414
Raoultella_terrigena;Raoultella;Proteobacteria;Propionate_CoA_transferase;530;EDF76_4408;28796..30388;https://www.ncbi.nlm.nih.gov/protein/ROR94400.1;https://www.ncbi.nlm.nih.gov/nuccore/1515923580
Rhizobium_azibense;Rhizobium;Proteobacteria;Propionate_CoA_transferase;537;EV130_108398;374031..375644;https://www.ncbi.nlm.nih.gov/protein/TCU23249.1;https://www.ncbi.nlm.nih.gov/nuccore/1589159388
Rhizobium_indigoferae;Rhizobium;Proteobacteria;Propionate_CoA_transferase;500;GCM10007919_19310;300213..301715;https://www.ncbi.nlm.nih.gov/protein/GLR57206.1;https://www.ncbi.nlm.nih.gov/nuccore/2445065551
Rhizobium_laguerreae;Rhizobium;Proteobacteria;Propionate_CoA_transferase;539;EV131_1305;4597..6216;https://www.ncbi.nlm.nih.gov/protein/TCU12754.1;https://www.ncbi.nlm.nih.gov/nuccore/1589149201
Rhizobium_leguminosarum;Rhizobium;Proteobacteria;Propionate_CoA_transferase;535;E0H44_24555;164147..165754;https://www.ncbi.nlm.nih.gov/protein/TBZ40468.1;https://www.ncbi.nlm.nih.gov/nuccore/1586568813
Rhizobium_mongolense;Rhizobium;Proteobacteria;Propionate_CoA_transferase;537;BCL32_3458;391807..393420;https://www.ncbi.nlm.nih.gov/protein/TVZ63325.1;https://www.ncbi.nlm.nih.gov/nuccore/1715328347
Rhizobium_sullae;Rhizobium;Proteobacteria;Propionate_CoA_transferase;537;EV132_12511;12877..14490;https://www.ncbi.nlm.nih.gov/protein/TCU09286.1;https://www.ncbi.nlm.nih.gov/nuccore/1589145677
Rhodococcus_kyotonensis;Rhodococcus;Actinobacteria;Propionate_CoA_transferase;546;SAMN05421642_12752;55093..56733;https://www.ncbi.nlm.nih.gov/protein/SNT48933.1;https://www.ncbi.nlm.nih.gov/nuccore/1216137294
Rhodococcus_wratislaviensis;Rhodococcus;Actinobacteria;Propionate_CoA_transferase;539;C8E05_0786;844295..845914;https://www.ncbi.nlm.nih.gov/protein/REE71426.1;https://www.ncbi.nlm.nih.gov/nuccore/1446826106
Rhodoplanes_elegans;Rhodoplanes;Proteobacteria;Propionate_CoA_transferase;531;CH338_04415;7064..8659;https://www.ncbi.nlm.nih.gov/protein/RAI41015.1;https://www.ncbi.nlm.nih.gov/nuccore/1407416215
Rhodoplanes_roseus;Rhodoplanes;Proteobacteria;Propionate_CoA_transferase;531;CH341_14195;16468..18063;https://www.ncbi.nlm.nih.gov/protein/RAI43477.1;https://www.ncbi.nlm.nih.gov/nuccore/1407418815
Roseibium_hamelinense;Roseibium;Proteobacteria;Propionate_CoA_transferase;524;JM93_02698;102176..103750;https://www.ncbi.nlm.nih.gov/protein/TWI85991.1;https://www.ncbi.nlm.nih.gov/nuccore/1716259445
Roseicyclus_mahoneyensis;Roseicyclus;Proteobacteria;Propionate_CoA_transferase;523;C7455_102406;429080..430651;https://www.ncbi.nlm.nih.gov/protein/PWK61714.1;https://www.ncbi.nlm.nih.gov/nuccore/1390864426
Salana_multivorans;Salana;Actinobacteria;Propionate_CoA_transferase;526;EDD28_2336;2697441..2699021;https://www.ncbi.nlm.nih.gov/protein/ROR97730.1;https://www.ncbi.nlm.nih.gov/nuccore/1515924587
Salisediminibacterium_halotolerans;Salisediminibacterium;Firmicutes;Propionate_CoA_transferase;523;EDD67_0658;76529..78100;https://www.ncbi.nlm.nih.gov/protein/RPE88332.1;https://www.ncbi.nlm.nih.gov/nuccore/1519399881
Salmonella_enterica;Salmonella;Proteobacteria;Propionate_CoA_transferase;531;MFDS1004024_02409;2533272..2534867;https://www.ncbi.nlm.nih.gov/protein/AUO52300.1;https://www.ncbi.nlm.nih.gov/nuccore/1335013375
Sedimentibacter_saalensis;Sedimentibacter;Firmicutes;Propionate_CoA_transferase;533;LY60_03477;37983..39584;https://www.ncbi.nlm.nih.gov/protein/TWH77001.1;https://www.ncbi.nlm.nih.gov/nuccore/1716149074
Serratia_fonticola;Serratia;Proteobacteria;Propionate_CoA_transferase;525;DFO62_11589;82477..84054;https://www.ncbi.nlm.nih.gov/protein/RDL18260.1;https://www.ncbi.nlm.nih.gov/nuccore/1440959731
Shigella_boydii;Shigella;Proteobacteria;Propionate_CoA_transferase;531;pct;176171..177766;https://www.ncbi.nlm.nih.gov/protein/SPZ86311.1;https://www.ncbi.nlm.nih.gov/nuccore/1411725884
Shigella_dysenteriae;Shigella;Proteobacteria;Propionate_CoA_transferase;531;pct;741330..742925;https://www.ncbi.nlm.nih.gov/protein/VDG95643.1;https://www.ncbi.nlm.nih.gov/nuccore/1528241597
Shigella_flexneri;Shigella;Proteobacteria;Propionate_CoA_transferase;531;pct;1675637..1677232;https://www.ncbi.nlm.nih.gov/protein/SUI59252.1;https://www.ncbi.nlm.nih.gov/nuccore/1438535873
Shigella_sonnei;Shigella;Proteobacteria;Propionate_CoA_transferase;531;SAMN05216485_1004117;119783..121378;https://www.ncbi.nlm.nih.gov/protein/SDN86965.1;https://www.ncbi.nlm.nih.gov/nuccore/1086872419
Shimia_aestuarii;Shimia;Proteobacteria;Propionate_CoA_transferase;644;SAMN04488042_10490;83914..85848;https://www.ncbi.nlm.nih.gov/protein/SFM12720.1;https://www.ncbi.nlm.nih.gov/nuccore/1097735938
Siminovitchia_fordii;Siminovitchia;Firmicutes;Propionate_CoA_transferase;525;J1TS3_34170;46757..48334;https://www.ncbi.nlm.nih.gov/protein/GIN22283.1;https://www.ncbi.nlm.nih.gov/nuccore/2018605943
Simplicispira_metamorpha;Simplicispira;Proteobacteria;Propionate_CoA_transferase;562;EV674_13427;29234..30922;https://www.ncbi.nlm.nih.gov/protein/TCP13129.1;https://www.ncbi.nlm.nih.gov/nuccore/1588644241
Sinorhizobium_americanum;Sinorhizobium;Proteobacteria;Propionate_CoA_transferase;539;EV184_10560;72888..74507;https://www.ncbi.nlm.nih.gov/protein/TCN31812.1;https://www.ncbi.nlm.nih.gov/nuccore/1588460973
Sinorhizobium_medicae;Sinorhizobium;Proteobacteria;Propionate_CoA_transferase;539;FB004_105285;298731..300350;https://www.ncbi.nlm.nih.gov/protein/TWA24314.1;https://www.ncbi.nlm.nih.gov/nuccore/1715390036
Sinorhizobium_meliloti;Sinorhizobium;Proteobacteria;Propionate_CoA_transferase;523;SAMN04244576_03139;7862..9433;https://www.ncbi.nlm.nih.gov/protein/SDY21885.1;https://www.ncbi.nlm.nih.gov/nuccore/1091405961
Sodalis_ligni;Sodalis;Proteobacteria;Propionate_CoA_transferase;512;EZJ58_0088;92730..94268;https://www.ncbi.nlm.nih.gov/protein/TCL02096.1;https://www.ncbi.nlm.nih.gov/nuccore/1588229046
Sphaerotilus_mobilis;Sphaerotilus;Proteobacteria;Propionate_CoA_transferase;538;EV685_0209;162730..164346;https://www.ncbi.nlm.nih.gov/protein/RZS57935.1;https://www.ncbi.nlm.nih.gov/nuccore/1577070333
Sporolituus_thermophilus;Sporolituus;Firmicutes;Propionate_CoA_transferase;516;SAMN05660235_02856;23764..25314;https://www.ncbi.nlm.nih.gov/protein/SDF81882.1;https://www.ncbi.nlm.nih.gov/nuccore/1086243240
Sporomusa_acidovorans;Sporomusa;Firmicutes;Propionate_CoA_transferase;519;SAMN04488499_103916;18350..19909;https://www.ncbi.nlm.nih.gov/protein/SDF23818.1;https://www.ncbi.nlm.nih.gov/nuccore/1087192260
Sporomusa_malonica;Sporomusa;Firmicutes;Propionate_CoA_transferase;525;SAMN04488500_12171;87548..89125;https://www.ncbi.nlm.nih.gov/protein/SMD05533.1;https://www.ncbi.nlm.nih.gov/nuccore/1175055885
Staphylococcus_aureus;Staphylococcus;Firmicutes;Propionate_CoA_transferase;520;SAST40_00178;211352..212914;https://www.ncbi.nlm.nih.gov/protein/AMV76272.1;https://www.ncbi.nlm.nih.gov/nuccore/1015523773
Staphylococcus_chromogenes;Staphylococcus;Firmicutes;Propionate_CoA_transferase;527;SCHR_09194;72968..74551;https://www.ncbi.nlm.nih.gov/protein/KDP12302.1;https://www.ncbi.nlm.nih.gov/nuccore/643339448
Staphylococcus_delphini;Staphylococcus;Firmicutes;Propionate_CoA_transferase;523;ctfA;237546..239117;https://www.ncbi.nlm.nih.gov/protein/VED61661.1;https://www.ncbi.nlm.nih.gov/nuccore/1539694766
Staphylococcus_pseudintermedius;Staphylococcus;Firmicutes;Propionate_CoA_transferase;523;ctfA;230165..231736;https://www.ncbi.nlm.nih.gov/protein/VED68320.1;https://www.ncbi.nlm.nih.gov/nuccore/1539703950
Staphylococcus_schleiferi;Staphylococcus;Firmicutes;Propionate_CoA_transferase;521;ctfA_1;314995..316560;https://www.ncbi.nlm.nih.gov/protein/CAD7358696.1;https://www.ncbi.nlm.nih.gov/nuccore/1946389389
Stella_humosa;Stella;Proteobacteria;Propionate_CoA_transferase;518;EDC65_5288;353549..355105;https://www.ncbi.nlm.nih.gov/protein/ROP81430.1;https://www.ncbi.nlm.nih.gov/nuccore/1515709582
Streptococcus_parauberis;Streptococcus;Firmicutes;Propionate_CoA_transferase;524;SPSF3K_00053;46337..47911;https://www.ncbi.nlm.nih.gov/protein/AUT04795.1;https://www.ncbi.nlm.nih.gov/nuccore/1335028958
Streptomyces_sulfonofaciens;Streptomyces;Actinobacteria;Propionate_CoA_transferase;539;GCM10018793_67600;8500..10119;https://www.ncbi.nlm.nih.gov/protein/GHH88327.1;https://www.ncbi.nlm.nih.gov/nuccore/1903588015
Sulfitobacter_mediterraneus;Sulfitobacter;Proteobacteria;Propionate_CoA_transferase;532;JNX03_08170;1665923..1667521;https://www.ncbi.nlm.nih.gov/protein/QRD44024.1;https://www.ncbi.nlm.nih.gov/nuccore/1970747089
Sutterella_wadsworthensis;Sutterella;Proteobacteria;Propionate_CoA_transferase;530;DES29_11521;21182..22774;https://www.ncbi.nlm.nih.gov/protein/RBP53836.1;https://www.ncbi.nlm.nih.gov/nuccore/1423402728
Syntrophus_aciditrophicus;Syntrophus;Thermodesulfobacteriota;Propionate_CoA_transferase;531;SYN_02597;454490..456085;https://www.ncbi.nlm.nih.gov/protein/ABC76322.1;https://www.ncbi.nlm.nih.gov/nuccore/85720936
Thauera_aminoaromatica;Thauera;Proteobacteria;Propionate_CoA_transferase;663;Tmz1t_0549;619356..621347;https://www.ncbi.nlm.nih.gov/protein/ACK53322.1;https://www.ncbi.nlm.nih.gov/nuccore/237624339
Thiocapsa_roseopersicina;Thiocapsa;Proteobacteria;Propionate_CoA_transferase;679;SAMN05421783_12039;42163..44202;https://www.ncbi.nlm.nih.gov/protein/SDX30265.1;https://www.ncbi.nlm.nih.gov/nuccore/1089182962
Tindallia_californiensis;Tindallia;Firmicutes;Propionate_CoA_transferase;521;SAMN05192546_1038;7499..9064;https://www.ncbi.nlm.nih.gov/protein/SDY57816.1;https://www.ncbi.nlm.nih.gov/nuccore/1088803074
Tindallia_magadiensis;Tindallia;Firmicutes;Propionate_CoA_transferase;521;SAMN05192551_102395;440579..442144;https://www.ncbi.nlm.nih.gov/protein/SFH73886.1;https://www.ncbi.nlm.nih.gov/nuccore/1097213112
Trichococcus_collinsii;Trichococcus;Firmicutes;Propionate_CoA_transferase;522;SAMN04488525_10418;15687..17255;https://www.ncbi.nlm.nih.gov/protein/SEA63540.1;https://www.ncbi.nlm.nih.gov/nuccore/1088807976
Trichococcus_palustris;Trichococcus;Firmicutes;Propionate_CoA_transferase;522;SAMN04488076_11930;26926..28494;https://www.ncbi.nlm.nih.gov/protein/SFL10238.1;https://www.ncbi.nlm.nih.gov/nuccore/1097179286
